Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT
Date,,,,,,,,,,,,,,,,,,
2019-05-08,48.53974151611328,57.96891784667969,118.34952545166016,50.724998474121094,58.313499450683594,125.51000213623047,51.334999084472656,59.02119827270508,126.37000274658203,50.4375,58.2869987487793,124.75,50.474998474121094,58.60049819946289,125.44000244140625,105358000,26186000,28419000
2019-05-09,48.01823043823242,57.775569915771484,118.340087890625,50.18000030517578,58.11899948120117,125.5,50.41999816894531,58.483001708984375,125.79000091552734,49.165000915527344,57.54249954223633,123.56999969482422,50.099998474121094,57.951499938964844,124.29000091552734,139634400,23714000,27235800
2019-05-10,47.35301208496094,57.8695182800293,119.87711334228516,49.29499816894531,58.2135009765625,127.12999725341797,49.712501525878906,58.630001068115234,127.93000030517578,48.192501068115234,57.125,123.81999969482422,49.35499954223633,58.179500579833984,124.91000366210938,164834800,26290000,30915100
2019-05-13,44.60088348388672,56.26704406738281,116.3127670288086,46.43000030517578,56.60150146484375,123.3499984741211,47.369998931884766,57.39699935913086,125.55000305175781,45.712501525878906,56.105499267578125,123.04000091552734,46.9275016784668,57.097999572753906,124.11000061035156,229722400,37212000,33944900
2019-05-14,45.30692672729492,55.69096374511719,117.61402130126953,47.165000915527344,56.02199935913086,124.7300033569336,47.42499923706055,57.020999908447266,125.87999725341797,46.352500915527344,55.977500915527344,123.69999694824219,46.602500915527344,56.86050033569336,123.87000274658203,146118800,36732000,25266300
2019-05-15,45.84965133666992,57.86653137207031,119.27027893066406,47.72999954223633,58.21049880981445,126.0199966430664,47.9375,58.56650161743164,126.70999908447266,46.505001068115234,55.83330154418945,123.69999694824219,46.567501068115234,55.89350128173828,124.26000213623047,106178800,45786000,24722700
2019-05-16,45.6479377746582,58.600669860839844,122.02444458007812,47.52000045776367,58.94900131225586,128.92999267578125,48.11750030517578,59.40800094604492,129.3800048828125,47.209999084472656,58.141998291015625,126.45999908447266,47.477500915527344,58.22549819946289,126.75,132125600,30628000,30112200
2019-05-17,45.38856887817383,57.771602630615234,121.21048736572266,47.25,58.1150016784668,128.07000732421875,47.724998474121094,59.00749969482422,130.4600067138672,46.689998626708984,58.0004997253418,127.91999816894531,46.73249816894531,58.423500061035156,128.30999755859375,131516400,24172000,25770500
2019-05-20,43.96928024291992,56.60602569580078,119.45958709716797,45.772499084472656,56.942501068115234,126.22000122070312,46.087501525878906,57.33985137939453,127.58999633789062,45.06999969482422,56.57215118408203,125.76000213623047,45.880001068115234,57.224998474121094,126.5199966430664,154449200,27066000,23706900
2019-05-21,44.812217712402344,57.14183807373047,120.10314178466797,46.650001525878906,57.48149871826172,126.9000015258789,47.0,57.635398864746094,127.52999877929688,46.17499923706055,56.89699935913086,126.58000183105469,46.30500030517578,57.42449951171875,127.43000030517578,113459200,23196000,15293300
2019-05-22,43.89483642578125,57.23080825805664,120.83190155029297,45.69499969482422,57.57099914550781,127.66999816894531,46.4275016784668,57.92599868774414,128.24000549316406,45.63750076293945,57.294498443603516,126.5199966430664,46.165000915527344,57.337501525878906,126.62000274658203,118994400,18290000,15396500
2019-05-23,43.14555358886719,56.70145797729492,119.42172241210938,44.915000915527344,57.03850173950195,126.18000030517578,45.1349983215332,57.298648834228516,126.29000091552734,44.45249938964844,56.46120071411133,124.73999786376953,44.95000076293945,57.025001525878906,126.19999694824219,146118800,23978000,23603800
2019-05-24,42.979854583740234,56.33861541748047,119.47850799560547,44.74250030517578,56.673500061035156,126.23999786376953,45.53499984741211,57.488250732421875,127.41999816894531,44.654998779296875,56.58300018310547,125.97000122070312,45.04999923706055,57.36800003051758,126.91000366210938,94858800,22240000,14123400
2019-05-28,42.802146911621094,56.372413635253906,119.40280151367188,44.557498931884766,56.70750045776367,126.16000366210938,45.147499084472656,57.579349517822266,128.0,44.477500915527344,56.65599822998047,126.05000305175781,44.72999954223633,56.70000076293945,126.9800033569336,111792800,27300000,23128400
2019-05-29,42.598018646240234,55.493141174316406,118.24816131591797,44.345001220703125,55.823001861572266,124.94000244140625,44.837501525878906,56.45500183105469,125.38999938964844,44.0,55.4109992980957,124.04000091552734,44.10499954223633,56.375999450683594,125.37999725341797,113924800,30764000,22763100
2019-05-30,42.8189582824707,55.56719970703125,118.99583435058594,44.57500076293945,55.897499084472656,125.7300033569336,44.807498931884766,56.15650177001953,125.76000213623047,44.16749954223633,55.60599899291992,124.77999877929688,44.48749923706055,55.777000427246094,125.26000213623047,84873600,19038000,16829600
2019-05-31,42.043270111083984,54.855430603027344,117.05562591552734,43.76750183105469,55.18149948120117,123.68000030517578,44.497501373291016,55.47999954223633,124.62000274658203,43.747501373291016,55.00899887084961,123.31999969482422,44.057498931884766,55.06449890136719,124.2300033569336,108174400,30156000,26646800
2019-06-03,41.618202209472656,51.50534439086914,113.4212875366211,43.32500076293945,51.811500549316406,119.83999633789062,44.47999954223633,53.275001525878906,124.37000274658203,42.567501068115234,51.25,119.01000213623047,43.900001525878906,53.275001525878906,123.8499984741211,161584400,102612000,37983600
2019-06-04,43.14076232910156,52.34137725830078,116.5634765625,44.90999984741211,52.65250015258789,123.16000366210938,44.95750045776367,52.8025016784668,123.27999877929688,43.630001068115234,51.68450164794922,120.6500015258789,43.86000061035156,52.14500045776367,121.27999877929688,123872000,56670000,29382600
2019-06-05,43.83720016479492,51.80307388305664,119.0904769897461,45.6349983215332,52.111000061035156,125.83000183105469,46.247501373291016,52.6775016784668,125.87000274658203,45.28499984741211,51.52450180053711,124.20999908447266,46.06999969482422,52.57699966430664,124.94999694824219,119093600,43368000,24926100
2019-06-06,44.480804443359375,51.908447265625,120.97389221191406,46.30500030517578,52.21699905395508,127.81999969482422,46.36750030517578,52.3745002746582,127.97000122070312,45.537498474121094,51.685001373291016,125.5999984741211,45.77000045776367,52.2495002746582,126.44000244140625,90105200,34064000,21459000
2019-06-07,45.66474914550781,52.98703384399414,124.36211395263672,47.537498474121094,53.301998138427734,131.39999389648438,47.97999954223633,53.54600143432617,132.25,46.442501068115234,52.41999816894531,128.25999450683594,46.627498626708984,52.53150177001953,129.19000244140625,122737600,36048000,33885600
2019-06-10,46.24830627441406,53.699798583984375,125.49786376953125,48.14500045776367,54.01900100708008,132.60000610351562,48.842498779296875,54.632999420166016,134.0800018310547,47.904998779296875,53.6161003112793,132.0,47.95249938964844,53.64899826049805,132.39999389648438,104883600,29284000,26477100
2019-06-11,46.78385925292969,53.61729431152344,125.024658203125,48.70249938964844,53.93600082397461,132.10000610351562,49.0,55.0994987487793,134.24000549316406,48.400001525878906,53.880149841308594,131.27999877929688,48.71500015258789,54.69900131225586,133.8800048828125,107731600,28734000,23913700
2019-06-12,46.63495635986328,53.53329086303711,124.44730377197266,48.54750061035156,53.85150146484375,131.49000549316406,48.99250030517578,54.04650115966797,131.97000122070312,48.34749984741211,53.37699890136719,130.7100067138672,48.48749923706055,53.900001525878906,131.39999389648438,73012800,21220000,17092500
2019-06-13,46.62535095214844,54.1168212890625,125.23289489746094,48.537498474121094,54.438499450683594,132.32000732421875,49.1974983215332,54.708499908447266,133.0,48.400001525878906,54.00749969482422,131.55999755859375,48.67499923706055,54.18199920654297,131.97999572753906,86698400,21154000,17200800
2019-06-14,46.2867431640625,53.946834564208984,125.35589599609375,48.185001373291016,54.26750183105469,132.4499969482422,48.397499084472656,54.634498596191406,133.7899932861328,47.57500076293945,54.00859832763672,131.63999938964844,47.88750076293945,54.32099914550781,132.25999450683594,75046000,22230000,17821700
2019-06-17,46.56291198730469,54.302215576171875,125.73445129394531,48.47249984741211,54.625,132.85000610351562,48.7400016784668,54.95899963378906,133.72999572753906,48.04249954223633,54.31399917602539,132.52999877929688,48.224998474121094,54.31399917602539,132.6300048828125,58676400,18832000,14517800
2019-06-18,47.65800476074219,54.85394287109375,127.92072296142578,49.61249923706055,55.18000030517578,135.16000366210938,50.0724983215332,55.81949996948242,135.24000549316406,48.8025016784668,54.949501037597656,133.57000732421875,49.01250076293945,55.484500885009766,134.19000244140625,106204000,27734000,25934500
2019-06-19,47.51871109008789,54.79081726074219,128.42234802246094,49.467498779296875,55.11650085449219,135.69000244140625,49.970001220703125,55.349998474121094,135.92999267578125,49.32749938964844,54.67399978637695,133.80999755859375,49.91999816894531,55.279998779296875,135.0,84496800,26776000,23744400
2019-06-20,47.90055465698242,55.24263000488281,129.6148681640625,49.8650016784668,55.57099914550781,136.9499969482422,50.15250015258789,56.00600051879883,137.66000366210938,49.50749969482422,55.23699951171875,135.72000122070312,50.092498779296875,55.9995002746582,137.4499969482422,86056000,25240000,33042600
2019-06-21,47.73725891113281,55.762542724609375,129.63375854492188,49.69499969482422,56.09400177001953,136.97000122070312,50.212501525878906,56.205501556396484,137.72999572753906,49.537498474121094,55.40399932861328,136.4600067138672,49.70000076293945,55.46200180053711,136.5800018310547,191202400,38952000,36727900
2019-06-24,47.689231872558594,55.44641876220703,130.40042114257812,49.64500045776367,55.7760009765625,137.77999877929688,50.040000915527344,56.099998474121094,138.39999389648438,49.54249954223633,55.550498962402344,137.0,49.6349983215332,55.980499267578125,137.0,72881600,27912000,20628800
2019-06-25,46.966365814208984,53.99654006958008,126.28340911865234,48.89250183105469,54.317501068115234,133.42999267578125,49.814998626708984,55.717498779296875,137.58999633789062,48.8224983215332,54.189998626708984,132.72999572753906,49.60749816894531,55.632999420166016,137.25,84281200,30938000,33327400
2019-06-26,47.982208251953125,53.67097473144531,126.75660705566406,49.95000076293945,53.9900016784668,133.92999267578125,50.247501373291016,54.64849853515625,135.74000549316406,49.337501525878906,53.61199951171875,133.60000610351562,49.442501068115234,54.32500076293945,134.35000610351562,104270000,36218000,23657700
2019-06-27,47.967796325683594,53.48258590698242,126.96483612060547,49.935001373291016,53.800498962402344,134.14999389648438,50.39250183105469,54.35499954223633,134.7100067138672,49.89250183105469,53.76449966430664,133.50999450683594,50.0724983215332,54.20000076293945,134.13999938964844,83598800,20086000,16557500
2019-06-28,47.530723571777344,53.72614288330078,126.78500366210938,49.47999954223633,54.045501708984375,133.9600067138672,49.875,54.04999923706055,134.60000610351562,49.26250076293945,53.66849899291992,133.16000366210938,49.66999816894531,53.81949996948242,134.57000732421875,124442400,33864000,30043000
2019-07-01,48.4024772644043,54.57311248779297,128.4128875732422,50.38750076293945,54.897499084472656,135.67999267578125,51.122501373291016,55.37900161743164,136.6999969482422,50.162498474121094,54.685150146484375,134.97000122070312,50.79249954223633,54.900001525878906,136.6300048828125,109012000,28726000,22613500
2019-07-02,48.68585205078125,55.23417663574219,129.26467895507812,50.682498931884766,55.5625,136.5800018310547,50.782501220703125,55.5885009765625,136.58999633789062,50.34000015258789,54.90850067138672,135.33999633789062,50.352500915527344,55.11199951171875,136.1199951171875,67740800,19832000,15237800
2019-07-03,49.08930969238281,55.74762725830078,130.0976104736328,51.102500915527344,56.07899856567383,137.4600067138672,51.11000061035156,56.3380012512207,137.74000549316406,50.67250061035156,55.69300079345703,136.2899932861328,50.81999969482422,55.87049865722656,136.8000030517578,45448000,15340000,13629300
2019-07-05,49.046077728271484,56.24516677856445,129.718994140625,51.057498931884766,56.579498291015625,137.05999755859375,51.27000045776367,56.64400100708008,137.3300018310547,50.724998474121094,55.80699920654297,135.72000122070312,50.837501525878906,55.88999938964844,135.94000244140625,69062000,25286000,18141100
2019-07-08,48.0350341796875,55.487674713134766,129.62432861328125,50.005001068115234,55.817501068115234,136.9600067138672,50.349998474121094,56.29899978637695,137.10000610351562,49.602500915527344,55.56050109863281,135.3699951171875,50.20249938964844,56.25849914550781,136.39999389648438,101354400,24728000,16779700
2019-07-09,48.328033447265625,55.90917205810547,129.15109252929688,50.310001373291016,56.24150085449219,136.4600067138672,50.377498626708984,56.401248931884766,136.97000122070312,49.70249938964844,55.35850143432617,135.8000030517578,49.79999923706055,55.59000015258789,136.0,82312000,26608000,19953100
2019-07-10,48.80592346191406,56.687042236328125,130.4666748046875,50.807498931884766,57.02399826049805,137.85000610351562,50.932498931884766,57.102500915527344,138.5800018310547,50.38999938964844,56.548500061035156,137.02000427246094,50.462501525878906,56.56100082397461,137.1300048828125,71588400,24190000,24204400
2019-07-11,48.45049285888672,56.872440338134766,130.98716735839844,50.4375,57.21049880981445,138.39999389648438,51.09749984741211,57.653499603271484,139.22000122070312,50.4275016784668,56.979000091552734,137.8699951171875,50.82749938964844,57.162498474121094,138.1999969482422,80767200,23910000,22327900
2019-07-12,48.82272720336914,56.90673828125,131.46043395996094,50.82500076293945,57.244998931884766,138.89999389648438,51.0,57.367000579833984,139.1300048828125,50.54999923706055,56.93899917602539,138.00999450683594,50.61249923706055,57.199501037597656,138.85000610351562,70380800,17280000,18936800
2019-07-15,49.281429290771484,57.177127838134766,131.46043395996094,51.3025016784668,57.516998291015625,138.89999389648438,51.467498779296875,57.54100036621094,139.5399932861328,51.0,56.970001220703125,138.4600067138672,51.022499084472656,57.34299850463867,139.44000244140625,67789600,18076000,16651500
2019-07-16,49.11091613769531,57.338172912597656,129.7379150390625,51.125,57.67900085449219,137.0800018310547,51.52750015258789,57.92900085449219,139.0500030517578,50.875,57.25,136.52000427246094,51.147499084472656,57.29999923706055,138.9600067138672,67467200,24776000,22726100
2019-07-17,48.834747314453125,56.97880554199219,128.9713134765625,50.837501525878906,57.317501068115234,136.27000427246094,51.272499084472656,57.917999267578125,137.92999267578125,50.817501068115234,57.28850173950195,136.22000122070312,51.01250076293945,57.548500061035156,137.6999969482422,56430000,23400000,20211000
2019-07-18,49.38949966430664,56.977813720703125,129.11328125,51.415000915527344,57.31650161743164,136.4199981689453,51.470001220703125,57.3802490234375,136.6199951171875,50.92499923706055,56.63650131225586,134.6699981689453,51.0,57.08700180053711,135.5500030517578,74162400,25814000,30381800
2019-07-19,48.6522216796875,56.17110824584961,129.30255126953125,50.647499084472656,56.505001068115234,136.6199951171875,51.625,57.55699920654297,140.6699981689453,50.59000015258789,56.48099899291992,136.4499969482422,51.4474983215332,57.40950012207031,140.22000122070312,83717200,32944000,48992400
2019-07-22,49.764122009277344,56.567256927490234,131.01559448242188,51.80500030517578,56.903499603271484,138.42999267578125,51.807498931884766,56.962501525878906,139.19000244140625,50.90250015258789,56.21200180053711,137.3300018310547,50.912498474121094,56.67250061035156,137.41000366210938,89111600,26030000,25074900
2019-07-23,50.15318298339844,56.97185134887695,131.82955932617188,52.209999084472656,57.31050109863281,139.2899932861328,52.227500915527344,57.345001220703125,139.99000549316406,51.8224983215332,56.59000015258789,138.02999877929688,52.1150016784668,57.20000076293945,139.75999450683594,73420800,21874000,18034600
2019-07-24,50.11235046386719,56.55432891845703,133.18295288085938,52.16749954223633,56.890499114990234,140.72000122070312,52.287498474121094,57.20000076293945,140.74000549316406,51.79249954223633,56.3494987487793,138.85000610351562,51.91749954223633,56.595001220703125,138.89999389648438,59966400,31796000,20738300
2019-07-25,49.716094970703125,56.27151107788086,132.68130493164062,51.755001068115234,56.60599899291992,140.19000244140625,52.310001373291016,57.084999084472656,140.61000061035156,51.682498931884766,56.04600143432617,139.32000732421875,52.22249984741211,56.89099884033203,140.42999267578125,55638400,44196000,18356900
2019-07-26,49.88901138305664,62.151065826416016,133.7697296142578,51.935001373291016,62.52050018310547,141.33999633789062,52.432498931884766,63.27750015258789,141.67999267578125,51.78499984741211,61.20000076293945,140.3000030517578,51.869998931884766,61.20199966430664,140.3699951171875,70475600,96116000,19037600
2019-07-29,50.35490036010742,61.60431671142578,133.4763641357422,52.41999816894531,61.97050094604492,141.02999877929688,52.65999984741211,62.368499755859375,141.50999450683594,52.11000061035156,61.4114990234375,139.3699951171875,52.1150016784668,62.0525016784668,141.5,86693600,44474000,16605900
2019-07-30,50.138763427734375,60.8950309753418,132.832763671875,52.19499969482422,61.25699996948242,140.35000610351562,52.540000915527344,61.743499755859375,141.22000122070312,51.82749938964844,61.165000915527344,139.8000030517578,52.189998626708984,61.27050018310547,140.13999938964844,135742800,29066000,16846500
2019-07-31,51.16181182861328,60.47452926635742,128.9713134765625,53.2599983215332,60.83399963378906,136.27000427246094,55.342498779296875,61.70000076293945,140.49000549316406,52.82500076293945,60.38819885253906,135.0800018310547,54.10499954223633,61.150001525878906,140.3300018310547,277125600,34510000,38598800
2019-08-01,50.05470275878906,60.09329605102539,130.6654510498047,52.10749816894531,60.45050048828125,138.05999755859375,54.50749969482422,61.705501556396484,140.94000244140625,51.685001373291016,60.2859992980957,136.92999267578125,53.474998474121094,60.701499938964844,137.0,216071600,33970000,40557500
2019-08-02,48.99565124511719,59.34673309326172,129.56753540039062,51.005001068115234,59.699501037597656,136.89999389648438,51.60749816894531,60.345001220703125,138.32000732421875,50.407501220703125,59.446998596191406,135.25999450683594,51.38249969482422,60.0369987487793,138.08999633789062,163448400,32902000,30791600
2019-08-05,46.43083190917969,57.27554702758789,125.1287612915039,48.334999084472656,57.61600112915039,132.2100067138672,49.662498474121094,58.762001037597656,133.92999267578125,48.14500045776367,57.00699996948242,130.77999877929688,49.497501373291016,58.50199890136719,133.3000030517578,209572000,51950000,42749600
2019-08-06,47.309791564941406,58.15184020996094,127.47593688964844,49.25,58.497501373291016,134.69000244140625,49.51750183105469,58.99800109863281,135.67999267578125,48.5099983215332,58.0,133.2100067138672,49.07749938964844,58.16550064086914,133.8000030517578,143299200,34188000,32696700
2019-08-07,47.799686431884766,58.35264205932617,128.0343475341797,49.7599983215332,58.699501037597656,135.27999877929688,49.88999938964844,58.92224884033203,135.64999389648438,48.45500183105469,57.481201171875,131.8300018310547,48.852500915527344,57.79999923706055,133.7899932861328,133457600,28886000,33414500
2019-08-08,48.85395050048828,59.884037017822266,131.4510040283203,50.85749816894531,60.2400016784668,138.88999938964844,50.88249969482422,60.2504997253418,138.99000549316406,49.84749984741211,58.6510009765625,135.92999267578125,50.04999923706055,59.14149856567383,136.60000610351562,108038000,29360000,27496500
2019-08-09,48.451385498046875,59.049503326416016,130.33413696289062,50.247501373291016,59.4005012512207,137.7100067138672,50.689998626708984,60.194000244140625,139.3800048828125,49.8224983215332,59.18014907836914,136.4600067138672,50.32500076293945,59.89950180053711,138.61000061035156,98478800,21314000,23466700
2019-08-12,48.32843780517578,58.388431549072266,128.51693725585938,50.119998931884766,58.73550033569336,135.7899932861328,50.51250076293945,59.24800109863281,137.86000061035156,49.787498474121094,58.38359832763672,135.24000549316406,49.904998779296875,58.96049880981445,137.07000732421875,89927600,20060000,20484300
2019-08-13,50.37505340576172,59.509765625,131.17652893066406,52.24250030517578,59.86349868774414,138.60000610351562,53.03499984741211,60.23899841308594,138.8000030517578,50.119998931884766,58.573001861572266,135.0,50.255001068115234,58.573001861572266,136.0500030517578,188874000,25888000,25154600
2019-08-14,48.87565612792969,57.870506286621094,127.2261734008789,50.6875,58.214500427246094,133.97999572753906,51.61000061035156,59.1150016784668,136.9199981689453,50.647499084472656,58.027000427246094,133.6699981689453,50.790000915527344,58.81549835205078,136.36000061035156,146189600,31574000,32527300
2019-08-15,48.63218688964844,58.018131256103516,126.94134521484375,50.435001373291016,58.362998962402344,133.67999267578125,51.28499984741211,58.79199981689453,134.5800018310547,49.91749954223633,58.105499267578125,132.25,50.8650016784668,58.17499923706055,134.38999938964844,108909600,24374000,28074400
2019-08-16,49.779640197753906,58.53207778930664,129.267822265625,51.625,58.880001068115234,136.1300048828125,51.790000915527344,59.13600158691406,136.4600067138672,50.959999084472656,58.59049987792969,134.72000122070312,51.06999969482422,58.977500915527344,134.8800048828125,110481600,26266000,24449100
2019-08-19,50.70773696899414,59.56842041015625,131.43289184570312,52.587501525878906,59.92250061035156,138.41000366210938,53.182498931884766,60.3494987487793,138.5500030517578,52.50749969482422,59.50450134277344,136.88999938964844,52.654998779296875,59.50450134277344,137.85000610351562,97654400,24632000,24355700
2019-08-20,50.710140228271484,58.78506851196289,130.3408203125,52.59000015258789,59.134498596191406,137.25999450683594,53.337501525878906,59.803001403808594,138.7100067138672,52.58000183105469,59.105499267578125,137.24000549316406,52.720001220703125,59.76250076293945,138.2100067138672,107537200,18310000,21170800
2019-08-21,51.259765625,59.210540771484375,131.79373168945312,53.15999984741211,59.5625,138.7899932861328,53.412498474121094,59.95000076293945,139.49000549316406,52.900001525878906,59.371498107910156,138.0,53.247501373291016,59.657501220703125,138.5500030517578,86141600,14814000,14970300
2019-08-22,51.21638870239258,59.12505340576172,130.83465576171875,53.1150016784668,59.47650146484375,137.77999877929688,53.61000061035156,59.90060043334961,139.1999969482422,52.6875,58.92900085449219,136.2899932861328,53.29750061035156,59.70349884033203,138.66000366210938,89014800,18950000,18697000
2019-08-23,48.8491325378418,57.22434997558594,126.66594696044922,50.65999984741211,57.56449890136719,133.38999938964844,53.01250076293945,59.70399856567383,138.35000610351562,50.25,57.38750076293945,132.8000030517578,52.35749816894531,59.0994987487793,137.19000244140625,187272000,33740000,38508600
2019-08-26,49.77723693847656,58.09914779663086,128.62213134765625,51.622501373291016,58.44449996948242,135.4499969482422,51.79750061035156,58.4734992980957,135.55999755859375,51.26499938964844,57.64799880981445,133.89999389648438,51.46500015258789,57.862998962402344,134.99000549316406,104174400,24522000,20312600
2019-08-27,49.2155647277832,58.046958923339844,128.8974609375,51.040000915527344,58.391998291015625,135.74000549316406,52.13750076293945,59.119998931884766,136.72000122070312,50.88249969482422,58.0724983215332,134.66000366210938,51.96500015258789,59.0265007019043,136.38999938964844,103493200,21544000,23102100
2019-08-28,49.545806884765625,58.205020904541016,128.7265167236328,51.38249969482422,58.55099868774414,135.55999755859375,51.43000030517578,58.82099914550781,135.75999450683594,50.83000183105469,57.8650016784668,133.5500030517578,51.025001525878906,58.08549880981445,134.8800048828125,63755200,16040000,17393300
2019-08-29,50.384708404541016,59.29007339477539,131.1575164794922,52.252498626708984,59.64250183105469,138.1199951171875,52.33000183105469,59.803001403808594,138.44000244140625,51.665000915527344,59.055999755859375,136.91000366210938,52.125,59.055999755859375,137.25,83962000,21768000,20168700
2019-08-30,50.319618225097656,59.05397415161133,130.91067504882812,52.185001373291016,59.404998779296875,137.86000061035156,52.61249923706055,59.92499923706055,139.17999267578125,51.79999923706055,59.19015121459961,136.27000427246094,52.540000915527344,59.92499923706055,139.14999389648438,84573600,22596000,23940100
2019-09-03,49.5867919921875,58.07429504394531,129.182373046875,51.42499923706055,58.419498443603516,136.0399932861328,51.744998931884766,59.34450149536133,137.1999969482422,51.05500030517578,58.15999984741211,135.6999969482422,51.60749816894531,58.85150146484375,136.61000061035156,80092000,29598000,18869300
2019-09-04,50.428096771240234,58.72145080566406,130.69223022460938,52.29750061035156,59.070499420166016,137.6300048828125,52.369998931884766,59.17399978637695,137.69000244140625,51.83000183105469,58.54999923706055,136.47999572753906,52.09749984741211,58.83549880981445,137.3000030517578,76752400,21378000,17995900
2019-09-05,51.41404724121094,60.211097717285156,132.9901885986328,53.31999969482422,60.569000244140625,140.0500030517578,53.49250030517578,60.652000427246094,140.3800048828125,52.877498626708984,59.576499938964844,138.75999450683594,53.0,59.576499938964844,139.11000061035156,95654800,28162000,26101800
2019-09-06,51.40922927856445,59.890499114990234,132.08810424804688,53.314998626708984,60.246498107910156,139.10000610351562,53.60499954223633,60.60074996948242,140.17999267578125,53.127498626708984,60.1260986328125,138.1999969482422,53.51250076293945,60.40650177001953,140.02999877929688,77449200,21442000,20824500
2019-09-09,51.628597259521484,59.86465072631836,130.58775329589844,53.54249954223633,60.22050094604492,137.52000427246094,54.11000061035156,61.0,139.75,52.76750183105469,59.63100051879883,136.4600067138672,53.709999084472656,60.20000076293945,139.58999633789062,109237600,29438000,25773900
2019-09-10,52.23847961425781,59.94368362426758,129.22036743164062,54.17499923706055,60.29999923706055,136.0800018310547,54.19499969482422,60.5,136.88999938964844,52.9275016784668,59.729000091552734,134.50999450683594,53.46500015258789,59.75749969482422,136.8000030517578,127111600,25202000,28903400
2019-09-11,53.89942169189453,60.64799499511719,129.25830078125,55.897499084472656,61.00849914550781,136.1199951171875,55.9275016784668,61.130001068115234,136.27000427246094,54.432498931884766,60.11000061035156,135.08999633789062,54.51750183105469,60.170501708984375,135.91000366210938,177158400,26140000,24726100
2019-09-12,53.77888107299805,61.34783935546875,130.58775329589844,55.772499084472656,61.712501525878906,137.52000427246094,56.60499954223633,62.09299850463867,138.4199981689453,55.71500015258789,61.1510009765625,136.8699951171875,56.20000076293945,61.21500015258789,137.85000610351562,128906800,34518000,27010000
2019-09-13,52.7326774597168,61.61177062988281,130.39784240722656,54.6875,61.97800064086914,137.32000732421875,55.1974983215332,62.04399871826172,138.05999755859375,54.255001068115234,61.35049819946289,136.57000732421875,55.0,61.567501068115234,137.77999877929688,159053200,26028000,23363100
2019-09-16,53.009891510009766,61.201210021972656,129.457763671875,54.974998474121094,61.564998626708984,136.3300018310547,55.032501220703125,61.97800064086914,136.6999969482422,54.38999938964844,61.28049850463867,135.66000366210938,54.432498931884766,61.47600173950195,135.8300018310547,84632400,21066000,16731400
2019-09-17,53.20274353027344,61.0943489074707,130.46429443359375,55.17499923706055,61.45750045776367,137.38999938964844,55.20500183105469,61.75,137.52000427246094,54.779998779296875,61.18450164794922,136.42999267578125,54.9900016784668,61.52000045776367,136.9600067138672,73274800,19102000,17814200
2019-09-18,53.701744079589844,61.256385803222656,131.53733825683594,55.692501068115234,61.62049865722656,138.52000427246094,55.712501525878906,61.78049850463867,138.6699981689453,54.86000061035156,60.826499938964844,136.52999877929688,55.26499938964844,61.3754997253418,137.36000061035156,101360000,22702000,23982100
2019-09-19,53.26542282104492,61.56951904296875,133.95883178710938,55.2400016784668,61.93550109863281,141.07000732421875,55.939998626708984,62.22200012207031,142.3699951171875,55.092498779296875,61.60100173950195,140.07000732421875,55.502498626708984,61.60300064086914,140.3000030517578,88242400,19920000,35772100
2019-09-20,52.48677444458008,61.13311004638672,132.41094970703125,54.432498931884766,61.496498107910156,139.44000244140625,55.63999938964844,62.16600036621094,141.64999389648438,54.36750030517578,61.15399932861328,138.25,55.345001220703125,61.65599822998047,141.00999450683594,221652400,45400000,39167300
2019-09-23,52.72543716430664,61.33690643310547,132.12606811523438,54.68000030517578,61.701499938964844,139.13999938964844,54.959999084472656,61.954498291015625,139.6300048828125,54.412498474121094,61.208499908447266,138.44000244140625,54.73749923706055,61.29999923706055,139.22999572753906,76662000,21248000,17139300
2019-09-24,52.474727630615234,60.577911376953125,130.45480346679688,54.41999816894531,60.9379997253418,137.3800048828125,55.622501373291016,62.33700180053711,140.69000244140625,54.29750061035156,60.534000396728516,136.8800048828125,55.25749969482422,62.0,140.36000061035156,124763200,31664000,29773200
2019-09-25,53.28229522705078,61.95771026611328,132.3349609375,55.25749969482422,62.32600021362305,139.36000061035156,55.375,62.415000915527344,139.9600067138672,54.28499984741211,60.50450134277344,136.02999877929688,54.63750076293945,60.79100036621094,137.5,87613600,29060000,21382000
2019-09-26,53.00748825073242,61.70272445678711,132.50588989257812,54.97249984741211,62.06949996948242,139.5399932861328,55.23500061035156,62.25,140.17999267578125,54.70750045776367,61.613399505615234,138.44000244140625,55.0,62.097999572753906,139.44000244140625,75334000,30760000,17456600
2019-09-27,52.74954605102539,60.89254379272461,130.78717041015625,54.70500183105469,61.25450134277344,137.72999572753906,55.2400016784668,62.20100021362305,140.36000061035156,54.31999969482422,60.72249984741211,136.64999389648438,55.1349983215332,62.1505012512207,140.14999389648438,101408000,27078000,22477700
2019-09-30,53.99102783203125,60.589847564697266,132.0216064453125,55.99250030517578,60.95000076293945,139.02999877929688,56.14500045776367,61.29999923706055,139.22000122070312,55.1974983215332,60.6150016784668,137.77999877929688,55.224998474121094,61.048500061035156,138.0500030517578,103909600,28082000,17280900
